Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","982","Milk, whole fresh sheep","2020","2020","1000 SLC","5432538","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2002","2002","1000 SLC","385805","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2003","2003","1000 SLC","540120","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2004","2004","1000 SLC","410400","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2005","2005","1000 SLC","304000","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2006","2006","1000 SLC","202184","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2007","2007","1000 SLC","268449","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2008","2008","1000 SLC","238041","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2009","2009","1000 SLC","155505","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2010","2010","1000 SLC","108206","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2011","2011","1000 SLC","359321","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2012","2012","1000 SLC","364512","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2013","2013","1000 SLC","370850","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2014","2014","1000 SLC","393570","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2015","2015","1000 SLC","268608","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2016","2016","1000 SLC","265668","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2017","2017","1000 SLC","216325","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2018","2018","1000 SLC","256490","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2019","2019","1000 SLC","265010","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","490","Oranges","2020","2020","1000 SLC","135483","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2002","2002","1000 SLC","818930","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2003","2003","1000 SLC","1077768","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2004","2004","1000 SLC","1067219","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2005","2005","1000 SLC","1111105","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2006","2006","1000 SLC","1020016","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2007","2007","1000 SLC","1109362","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2008","2008","1000 SLC","1971342","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2009","2009","1000 SLC","1404529","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2010","2010","1000 SLC","1563532","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2011","2011","1000 SLC","1939387","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2012","2012","1000 SLC","2095937","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2013","2013","1000 SLC","2293329","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2014","2014","1000 SLC","2474598","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2015","2015","1000 SLC","3285013","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2016","2016","1000 SLC","382650","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2017","2017","1000 SLC","2023352","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2018","2018","1000 SLC","1561406","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2019","2019","1000 SLC","2666373","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","534","Peaches and nectarines","2020","2020","1000 SLC","4436585","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2002","2002","1000 SLC","349440","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2003","2003","1000 SLC","291060","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2004","2004","1000 SLC","312081","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2005","2005","1000 SLC","329238","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2006","2006","1000 SLC","618697","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2007","2007","1000 SLC","1034936","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2008","2008","1000 SLC","1608519","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2009","2009","1000 SLC","1111836","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2010","2010","1000 SLC","1989120","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2011","2011","1000 SLC","2136035","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2012","2012","1000 SLC","2160602","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2013","2013","1000 SLC","2294639","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2014","2014","1000 SLC","2812692","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2015","2015","1000 SLC","2925478","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2016","2016","1000 SLC","3157471","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2017","2017","1000 SLC","3381102","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2018","2018","1000 SLC","3579985","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2019","2019","1000 SLC","3805923","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","223","Pistachios","2020","2020","1000 SLC","4034711","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","536","Plums and sloes","2002","2002","1000 SLC","1600154","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","536","Plums and sloes","2003","2003","1000 SLC","2541384","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","536","Plums and sloes","2004","2004","1000 SLC","1617502","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","536","Plums and sloes","2005","2005","1000 SLC","2169091","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","536","Plums and sloes","2006","2006","1000 SLC","2889709","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","536","Plums and sloes","2007","2007","1000 SLC","3253190","Fc","Calculated data"
"QV","Value of Agricultural Production","2","Afghanistan","56","Gross Production Value (current thousand SLC)","536","Plums and sloes","2008","2008","1000 SLC","2141041","Fc","Calculated data"
